N=	251	 P0=	 5.00000000000000E-0001
Krok	Ile_zywych	Stany komórek ...
0	127	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1
1	127	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1
2	118	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	1
3	139	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0
4	125	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1
5	124	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1
6	135	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1
7	123	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1
8	125	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1
9	139	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1
