N=	251	 P0=	 3.30000000000000E-0001
Krok	Ile_zywych	Stany komórek ...
10	130	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0
11	131	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1
12	118	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0
13	126	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0
14	125	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0
15	127	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0
16	118	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0
17	106	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1
18	122	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0
19	120	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1
20	127	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1
21	136	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1
22	130	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0
23	130	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0
24	114	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1
25	131	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0
26	134	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1
